     2    0.12673E+04    0.32928E-02    0.82001E+00    0.10371E+07    0.36664E+05
     3    0.11810E+04    0.54447E-02    0.10738E+01    0.15995E+07    0.42867E+05
     4    0.11080E+04    0.61885E-02    0.11448E+01    0.20980E+07    0.45536E+05
     5    0.10549E+04    0.56132E-02    0.11127E+01    0.25381E+07    0.46418E+05
     6    0.10178E+04    0.43648E-02    0.10441E+01    0.29265E+07    0.46373E+05
     7    0.99231E+03    0.31152E-02    0.97963E+00    0.32708E+07    0.45840E+05
     8    0.97508E+03    0.22564E-02    0.93388E+00    0.35772E+07    0.44982E+05
     9    0.96411E+03    0.18573E-02    0.91136E+00    0.38512E+07    0.43889E+05
    10    0.95774E+03    0.17900E-02    0.91494E+00    0.40967E+07    0.42666E+05
    11    0.95482E+03    0.19637E-02    0.94452E+00    0.43175E+07    0.41445E+05
    12    0.95552E+03    0.20594E-02    0.99930E+00    0.45167E+07    0.40266E+05
    13    0.95813E+03    0.23714E-02    0.10700E+01    0.46966E+07    0.39142E+05
    14    0.96196E+03    0.26930E-02    0.11553E+01    0.48592E+07    0.38062E+05
    15    0.96730E+03    0.30475E-02    0.12550E+01    0.50063E+07    0.37012E+05
    16    0.97449E+03    0.35741E-02    0.13670E+01    0.51395E+07    0.35980E+05
    17    0.98326E+03    0.44245E-02    0.14803E+01    0.52602E+07    0.34967E+05
    18    0.99258E+03    0.55139E-02    0.15858E+01    0.53695E+07    0.33980E+05
    19    0.10036E+04    0.66470E-02    0.16823E+01    0.54684E+07    0.33024E+05
    20    0.10148E+04    0.77146E-02    0.17688E+01    0.55580E+07    0.32106E+05
    21    0.10264E+04    0.87796E-02    0.18500E+01    0.56394E+07    0.31229E+05
    22    0.10385E+04    0.99864E-02    0.19272E+01    0.57132E+07    0.30393E+05
    23    0.10508E+04    0.11501E-01    0.20032E+01    0.57797E+07    0.29595E+05
    24    0.10635E+04    0.13432E-01    0.20807E+01    0.58395E+07    0.28833E+05
    25    0.10765E+04    0.15797E-01    0.21619E+01    0.58930E+07    0.28105E+05
    26    0.10897E+04    0.18546E-01    0.22493E+01    0.59406E+07    0.27409E+05
    27    0.11032E+04    0.21609E-01    0.23403E+01    0.59828E+07    0.26742E+05
    28    0.11168E+04    0.24950E-01    0.24327E+01    0.60200E+07    0.26102E+05
    29    0.11308E+04    0.28560E-01    0.25232E+01    0.60527E+07    0.25486E+05
    30    0.11450E+04    0.32443E-01    0.26072E+01    0.60814E+07    0.24894E+05
    31    0.11593E+04    0.36599E-01    0.26802E+01    0.61064E+07    0.24321E+05
    32    0.11738E+04    0.41017E-01    0.27391E+01    0.61279E+07    0.23769E+05
    33    0.11886E+04    0.45675E-01    0.27810E+01    0.61462E+07    0.23235E+05
    34    0.12036E+04    0.50565E-01    0.28041E+01    0.61614E+07    0.22720E+05
    35    0.12188E+04    0.55700E-01    0.28087E+01    0.61738E+07    0.22224E+05
    36    0.12341E+04    0.61110E-01    0.27953E+01    0.61834E+07    0.21744E+05
    37    0.12495E+04    0.66849E-01    0.27652E+01    0.61904E+07    0.21281E+05
    38    0.12651E+04    0.72969E-01    0.27218E+01    0.61951E+07    0.20835E+05
    39    0.12810E+04    0.79477E-01    0.26660E+01    0.61975E+07    0.20405E+05
    40    0.12969E+04    0.86373E-01    0.25984E+01    0.61980E+07    0.19989E+05
    41    0.13131E+04    0.93666E-01    0.25191E+01    0.61966E+07    0.19588E+05
    42    0.13291E+04    0.10137E+00    0.24279E+01    0.61935E+07    0.19201E+05
    43    0.13453E+04    0.10950E+00    0.23248E+01    0.61887E+07    0.18828E+05
    44    0.13614E+04    0.11805E+00    0.22104E+01    0.61823E+07    0.18467E+05
    45    0.13779E+04    0.12704E+00    0.20857E+01    0.61745E+07    0.18119E+05
    46    0.13946E+04    0.13648E+00    0.19491E+01    0.61653E+07    0.17782E+05
    47    0.14114E+04    0.14633E+00    0.17993E+01    0.61548E+07    0.17455E+05
    48    0.14282E+04    0.15659E+00    0.16380E+01    0.61431E+07    0.17140E+05
    49    0.14452E+04    0.16721E+00    0.14662E+01    0.61303E+07    0.16833E+05
    50    0.14624E+04    0.17813E+00    0.12780E+01    0.61164E+07    0.16536E+05
    51    0.14797E+04    0.18931E+00    0.10671E+01    0.61017E+07    0.16247E+05
    52    0.14974E+04    0.20087E+00    0.83095E+00    0.60861E+07    0.15967E+05
    53    0.15150E+04    0.21297E+00    0.56966E+00    0.60696E+07    0.15694E+05
    54    0.15325E+04    0.22566E+00    0.29133E+00    0.60524E+07    0.15429E+05
    55    0.15501E+04    0.23893E+00    0.41949E-02    0.60344E+07    0.15171E+05
    56    0.15680E+04    0.25267E+00   -0.29067E+00    0.60157E+07    0.14921E+05
